pdf_name,mes,mes_num,dia,mayorista,minorista
29_setiembre_2025.pdf,sep,9,24,5.18,6.5
29_setiembre_2025.pdf,sep,9,25,5.18,6.5
29_setiembre_2025.pdf,sep,9,26,5.18,6.4
29_setiembre_2025.pdf,sep,9,27,5.18,6.4
29_setiembre_2025.pdf,sep,9,28,5.18,6.4
29_setiembre_2025.pdf,sep,9,14,4.8,5.1
29_setiembre_2025.pdf,sep,9,21,4.88,5.3
29_setiembre_2025.pdf,sep,9,28,4.6,5.1
30_diciembre_2025.pdf,dic,12,17,4.9,6.75
30_diciembre_2025.pdf,dic,12,18,4.7,6.75
30_diciembre_2025.pdf,dic,12,19,4.53,6.56
30_diciembre_2025.pdf,dic,12,20,4.33,6.56
30_diciembre_2025.pdf,dic,12,21,4.33,6.56
30_diciembre_2025.pdf,dic,12,22,4.05,6.34
30_diciembre_2025.pdf,dic,12,23,3.98,6.34
30_diciembre_2025.pdf,dic,12,24,3.85,6.11
30_diciembre_2025.pdf,dic,12,26,3.85,6.03
30_diciembre_2025.pdf,dic,12,27,4.08,6.03
30_diciembre_2025.pdf,dic,12,28,4.08,6.03
30_diciembre_2025.pdf,dic,12,29,4.13,5.86
30_diciembre_2025.pdf,dic,12,14,4.26,6.23
30_diciembre_2025.pdf,dic,12,18,4.07,5.13
30_diciembre_2025.pdf,dic,12,19,3.47,5.13
30_diciembre_2025.pdf,dic,12,20,4.2,5.13
30_diciembre_2025.pdf,dic,12,21,3.82,5.13
30_diciembre_2025.pdf,dic,12,22,3.72,5.13
30_diciembre_2025.pdf,dic,12,23,3.84,5.13
30_diciembre_2025.pdf,dic,12,24,4.01,5.13
30_diciembre_2025.pdf,dic,12,27,2.8,4.03
30_diciembre_2025.pdf,dic,12,28,3.76,4.03
30_enero_2026.pdf,ene,1,23,3.85,5.15
30_enero_2026.pdf,ene,1,24,3.83,5.15
30_enero_2026.pdf,ene,1,25,3.83,5.15
30_enero_2026.pdf,ene,1,26,4.0,5.21
30_enero_2026.pdf,ene,1,27,4.25,5.21
30_enero_2026.pdf,ene,1,28,4.35,5.47
30_enero_2026.pdf,ene,1,29,4.35,5.47
30_enero_2026.pdf,ene,1,14,3.86,4.08
30_enero_2026.pdf,ene,1,15,3.99,4.08
30_enero_2026.pdf,ene,1,16,3.96,4.08
30_enero_2026.pdf,ene,1,17,4.58,4.08
30_enero_2026.pdf,ene,1,18,3.73,4.08
30_enero_2026.pdf,ene,1,19,3.58,4.08
30_enero_2026.pdf,ene,1,20,3.9,3.6
30_enero_2026.pdf,ene,1,21,3.79,3.98
30_enero_2026.pdf,ene,1,22,3.94,3.98
30_enero_2026.pdf,ene,1,24,3.83,3.98
30_enero_2026.pdf,ene,1,25,4.27,3.98
30_enero_2026.pdf,ene,1,26,3.96,3.85
30_enero_2026.pdf,ene,1,27,4.45,3.85
30_enero_2026.pdf,ene,1,28,4.37,3.9
30_enero_2026.pdf,ene,1,29,4.58,4.17
30_marzo_2026.pdf,mar,3,17,6.4,7.56
30_marzo_2026.pdf,mar,3,18,6.4,7.59
30_marzo_2026.pdf,mar,3,19,6.45,7.59
30_marzo_2026.pdf,mar,3,20,6.4,7.69
30_marzo_2026.pdf,mar,3,21,6.4,7.69
30_marzo_2026.pdf,mar,3,22,6.4,7.69
30_marzo_2026.pdf,mar,3,23,6.4,7.64
30_marzo_2026.pdf,mar,3,24,6.4,7.64
30_marzo_2026.pdf,mar,3,25,6.35,7.59
30_marzo_2026.pdf,mar,3,26,6.28,7.59
30_marzo_2026.pdf,mar,3,27,6.25,7.53
30_marzo_2026.pdf,mar,3,28,6.25,7.53
30_marzo_2026.pdf,mar,3,29,6.25,7.53
30_marzo_2026.pdf,mar,3,15,6.31,6.38
30_marzo_2026.pdf,mar,3,19,6.39,6.27
30_marzo_2026.pdf,mar,3,21,6.71,6.68
30_marzo_2026.pdf,mar,3,22,5.95,6.68
30_marzo_2026.pdf,mar,3,27,5.92,6.0
30_marzo_2026.pdf,mar,3,29,5.47,5.97
30_octubre_2025.pdf,oct,10,17,4.58,5.93
30_octubre_2025.pdf,oct,10,18,4.58,5.93
30_octubre_2025.pdf,oct,10,19,4.58,5.93
30_octubre_2025.pdf,oct,10,20,4.58,5.89
30_octubre_2025.pdf,oct,10,21,4.68,5.89
30_octubre_2025.pdf,oct,10,22,4.65,5.89
30_octubre_2025.pdf,oct,10,23,4.73,5.89
30_octubre_2025.pdf,oct,10,24,4.73,5.87
30_octubre_2025.pdf,oct,10,25,4.73,5.87
30_octubre_2025.pdf,oct,10,26,4.73,5.87
30_octubre_2025.pdf,oct,10,27,4.73,6.06
30_octubre_2025.pdf,oct,10,28,4.73,6.06
30_octubre_2025.pdf,oct,10,29,4.8,6.02
30_octubre_2025.pdf,oct,10,19,3.95,4.45
30_octubre_2025.pdf,oct,10,26,4.3,4.55
30_setiembre_2024.pdf,sep,9,17,5.28,6.53
30_setiembre_2024.pdf,sep,9,18,5.3,6.53
30_setiembre_2024.pdf,sep,9,19,5.38,6.56
30_setiembre_2024.pdf,sep,9,20,5.38,6.56
30_setiembre_2024.pdf,sep,9,21,5.38,6.56
30_setiembre_2024.pdf,sep,9,22,5.38,6.51
30_setiembre_2024.pdf,sep,9,23,5.3,6.51
30_setiembre_2024.pdf,sep,9,24,5.18,6.5
30_setiembre_2024.pdf,sep,9,25,5.18,6.5
30_setiembre_2024.pdf,sep,9,26,5.18,6.4
30_setiembre_2024.pdf,sep,9,27,5.18,6.4
30_setiembre_2024.pdf,sep,9,28,5.18,6.4
30_setiembre_2024.pdf,sep,9,29,5.13,6.44
30_setiembre_2024.pdf,sep,9,14,4.8,5.1
30_setiembre_2024.pdf,sep,9,21,4.88,5.3
30_setiembre_2024.pdf,sep,9,28,4.6,5.1
31_diciembre_2025.pdf,dic,12,18,4.7,6.75
31_diciembre_2025.pdf,dic,12,19,4.53,6.56
31_diciembre_2025.pdf,dic,12,20,4.33,6.56
31_diciembre_2025.pdf,dic,12,21,4.33,6.56
31_diciembre_2025.pdf,dic,12,22,4.05,6.34
31_diciembre_2025.pdf,dic,12,23,3.98,6.34
31_diciembre_2025.pdf,dic,12,24,3.85,6.11
31_diciembre_2025.pdf,dic,12,26,3.85,6.03
31_diciembre_2025.pdf,dic,12,27,4.08,6.03
31_diciembre_2025.pdf,dic,12,28,4.08,6.03
31_diciembre_2025.pdf,dic,12,29,4.13,5.86
31_diciembre_2025.pdf,dic,12,30,4.45,5.86
31_diciembre_2025.pdf,dic,12,18,4.07,5.13
31_diciembre_2025.pdf,dic,12,19,3.47,5.13
31_diciembre_2025.pdf,dic,12,20,4.2,5.13
31_diciembre_2025.pdf,dic,12,21,3.82,5.13
31_diciembre_2025.pdf,dic,12,22,3.72,5.13
31_diciembre_2025.pdf,dic,12,23,3.84,5.13
31_diciembre_2025.pdf,dic,12,24,4.01,5.13
31_diciembre_2025.pdf,dic,12,27,2.8,4.03
31_diciembre_2025.pdf,dic,12,28,3.76,4.03
31_diciembre_2025.pdf,dic,12,30,4.35,4.03
31_marzo_2026.pdf,mar,3,18,6.4,7.59
31_marzo_2026.pdf,mar,3,19,6.45,7.59
31_marzo_2026.pdf,mar,3,20,6.4,7.69
31_marzo_2026.pdf,mar,3,21,6.4,7.69
31_marzo_2026.pdf,mar,3,22,6.4,7.69
31_marzo_2026.pdf,mar,3,23,6.4,7.64
31_marzo_2026.pdf,mar,3,24,6.4,7.64
31_marzo_2026.pdf,mar,3,25,6.35,7.59
31_marzo_2026.pdf,mar,3,26,6.28,7.59
31_marzo_2026.pdf,mar,3,27,6.25,7.53
31_marzo_2026.pdf,mar,3,28,6.25,7.53
31_marzo_2026.pdf,mar,3,29,6.25,7.53
31_marzo_2026.pdf,mar,3,30,6.18,7.45
31_marzo_2026.pdf,mar,3,15,6.31,6.38
31_marzo_2026.pdf,mar,3,19,6.39,6.27
31_marzo_2026.pdf,mar,3,21,6.71,6.68
31_marzo_2026.pdf,mar,3,22,5.95,6.68
31_marzo_2026.pdf,mar,3,27,5.92,6.0
31_marzo_2026.pdf,mar,3,28,6.33,5.97
31_marzo_2026.pdf,mar,3,29,5.47,5.97
31_octubre_2025.pdf,oct,10,18,4.58,5.93
31_octubre_2025.pdf,oct,10,19,4.58,5.93
31_octubre_2025.pdf,oct,10,20,4.58,5.89
31_octubre_2025.pdf,oct,10,21,4.68,5.89
31_octubre_2025.pdf,oct,10,22,4.65,5.89
31_octubre_2025.pdf,oct,10,23,4.73,5.89
31_octubre_2025.pdf,oct,10,24,4.73,5.87
31_octubre_2025.pdf,oct,10,25,4.73,5.87
31_octubre_2025.pdf,oct,10,26,4.73,5.87
31_octubre_2025.pdf,oct,10,27,4.73,6.06
31_octubre_2025.pdf,oct,10,28,4.73,6.06
31_octubre_2025.pdf,oct,10,29,4.8,6.02
31_octubre_2025.pdf,oct,10,30,4.8,6.02
31_octubre_2025.pdf,oct,10,19,3.95,4.45
31_octubre_2025.pdf,oct,10,26,4.3,4.55
