pdf_name,mes,mes_num,dia,oferta_lima,oferta_sierra,oferta_costa_norte,oferta_selva,oferta_costa_sur,oferta_total
18_setiembre_2025.pdf,sep,9,9,149803.0,132108.0,6940.0,4673.0,0.0,293524.0
18_setiembre_2025.pdf,sep,9,10,152889.0,88778.0,11028.0,506.0,0.0,253201.0
18_setiembre_2025.pdf,sep,9,11,113487.0,74382.0,4536.0,8426.0,22161.0,222992.0
18_setiembre_2025.pdf,sep,9,12,64824.0,0.0,12096.0,0.0,0.0,76920.0
18_setiembre_2025.pdf,sep,9,13,90027.0,84179.0,13974.0,7478.0,0.0,195659.0
18_setiembre_2025.pdf,sep,9,14,26398.0,27143.0,0.0,0.0,0.0,53541.0
18_setiembre_2025.pdf,sep,9,15,132789.0,61377.0,61733.0,3471.0,0.0,259370.0
18_setiembre_2025.pdf,sep,9,16,143524.0,132560.0,20358.0,1091.0,0.0,297533.0
18_setiembre_2025.pdf,sep,9,17,132460.0,89203.0,10312.0,4144.0,0.0,236119.0
18_setiembre_2025.pdf,sep,9,18,,,,,,
19_diciembre_2025.pdf,dic,12,6,79757.0,59124.0,8938.0,9841.0,0.0,157661.0
19_diciembre_2025.pdf,dic,12,7,25048.0,15275.0,0.0,0.0,0.0,40323.0
19_diciembre_2025.pdf,dic,12,8,116481.0,0.0,43962.0,0.0,0.0,160443.0
19_diciembre_2025.pdf,dic,12,9,46514.0,94330.0,6935.0,5215.0,0.0,152994.0
19_diciembre_2025.pdf,dic,12,10,148769.0,58624.0,14182.0,4179.0,0.0,225755.0
19_diciembre_2025.pdf,dic,12,11,100961.0,72682.0,26586.0,9168.0,0.0,209397.0
19_diciembre_2025.pdf,dic,12,12,68884.0,0.0,0.0,0.0,0.0,68884.0
19_diciembre_2025.pdf,dic,12,13,107791.0,54667.0,6089.0,13554.0,0.0,182100.0
19_diciembre_2025.pdf,dic,12,14,22236.0,0.0,0.0,0.0,0.0,22236.0
19_diciembre_2025.pdf,dic,12,15,118019.0,72182.0,35878.0,13606.0,0.0,239684.0
19_diciembre_2025.pdf,dic,12,16,123310.0,53334.0,10522.0,1497.0,0.0,188664.0
19_diciembre_2025.pdf,dic,12,17,53046.0,0.0,0.0,0.0,0.0,53046.0
19_diciembre_2025.pdf,dic,12,18,68636.0,40584.0,28311.0,5963.0,0.0,143494.0
19_diciembre_2025.pdf,dic,12,19,,,,,,
19_enero_2026.pdf,ene,1,6,151414.0,101184.0,7923.0,1200.0,0.0,261720.0
19_enero_2026.pdf,ene,1,7,94925.0,71888.0,22595.0,2574.0,0.0,191981.0
19_enero_2026.pdf,ene,1,8,87107.0,72740.0,23360.0,8130.0,0.0,191337.0
19_enero_2026.pdf,ene,1,9,97815.0,132123.0,6572.0,6727.0,0.0,243237.0
19_enero_2026.pdf,ene,1,10,99138.0,88362.0,26020.0,5323.0,0.0,218844.0
19_enero_2026.pdf,ene,1,11,37230.0,0.0,0.0,0.0,0.0,37230.0
19_enero_2026.pdf,ene,1,12,102956.0,123295.0,37069.0,3018.0,0.0,266338.0
19_enero_2026.pdf,ene,1,13,134284.0,115941.0,14602.0,1801.0,0.0,266627.0
19_enero_2026.pdf,ene,1,14,80678.0,74169.0,7689.0,3055.0,0.0,165591.0
19_enero_2026.pdf,ene,1,15,87203.0,52603.0,19402.0,2268.0,0.0,161476.0
19_enero_2026.pdf,ene,1,16,85933.0,79502.0,18164.0,2077.0,0.0,185676.0
19_enero_2026.pdf,ene,1,17,90502.0,71185.0,14207.0,5361.0,0.0,181255.0
19_enero_2026.pdf,ene,1,18,22935.0,0.0,0.0,0.0,0.0,22935.0
19_enero_2026.pdf,ene,1,19,,,,,,
19_febrero_2026.pdf,feb,2,6,96154.0,70202.0,9732.0,2494.0,0.0,178582.0
19_febrero_2026.pdf,feb,2,7,81714.0,58672.0,8509.0,6293.0,0.0,155188.0
19_febrero_2026.pdf,feb,2,8,31978.0,0.0,0.0,0.0,0.0,31978.0
19_febrero_2026.pdf,feb,2,9,92664.0,85925.0,37303.0,8874.0,0.0,224766.0
19_febrero_2026.pdf,feb,2,10,115681.0,60728.0,13209.0,4460.0,0.0,194078.0
19_febrero_2026.pdf,feb,2,11,101300.0,31005.0,14644.0,958.0,0.0,147906.0
19_febrero_2026.pdf,feb,2,12,79849.0,48202.0,22986.0,1346.0,0.0,152383.0
19_febrero_2026.pdf,feb,2,13,93987.0,35670.0,6444.0,6831.0,0.0,142933.0
19_febrero_2026.pdf,feb,2,14,60325.0,20669.0,2413.0,2573.0,0.0,85979.0
19_febrero_2026.pdf,feb,2,15,318.0,0.0,0.0,0.0,0.0,318.0
19_febrero_2026.pdf,feb,2,16,97443.0,103696.0,8895.0,4428.0,0.0,214461.0
19_febrero_2026.pdf,feb,2,17,103452.0,101657.0,29905.0,13088.0,0.0,248102.0
19_febrero_2026.pdf,feb,2,18,88509.0,131158.0,15736.0,12169.0,0.0,247573.0
19_marzo_2026.pdf,mar,3,6,120826.0,99622.0,12877.0,7546.0,0.0,240871.0
19_marzo_2026.pdf,mar,3,7,89620.0,100591.0,23427.0,7395.0,0.0,221033.0
19_marzo_2026.pdf,mar,3,8,80512.0,100759.0,33177.0,8064.0,0.0,222512.0
19_marzo_2026.pdf,mar,3,9,87949.0,15275.0,0.0,9400.0,0.0,112624.0
19_marzo_2026.pdf,mar,3,10,134435.0,102960.0,10226.0,3385.0,0.0,251005.0
19_marzo_2026.pdf,mar,3,11,141640.0,16462.0,0.0,7682.0,0.0,165784.0
19_marzo_2026.pdf,mar,3,12,140201.0,29539.0,20033.0,4423.0,0.0,194195.0
19_marzo_2026.pdf,mar,3,13,100686.0,44402.0,34506.0,2133.0,0.0,181727.0
19_marzo_2026.pdf,mar,3,14,132305.0,44702.0,10957.0,32429.0,0.0,220393.0
19_marzo_2026.pdf,mar,3,15,26409.0,0.0,0.0,0.0,0.0,26409.0
19_marzo_2026.pdf,mar,3,16,105716.0,160087.0,49515.0,12608.0,0.0,327926.0
19_marzo_2026.pdf,mar,3,17,124385.0,61464.0,6938.0,5239.0,0.0,198025.0
19_marzo_2026.pdf,mar,3,18,149386.0,82572.0,4805.0,6129.0,0.0,242891.0
19_noviembre_2025.pdf,nov,11,6,95941.0,88692.0,20165.0,4801.0,0.0,209599.0
19_noviembre_2025.pdf,nov,11,7,115469.0,72719.0,9765.0,8439.0,0.0,206393.0
19_noviembre_2025.pdf,nov,11,8,86793.0,63589.0,12949.0,7949.0,0.0,171280.0
19_noviembre_2025.pdf,nov,11,9,26729.0,0.0,0.0,0.0,0.0,26729.0
19_noviembre_2025.pdf,nov,11,10,116609.0,60996.0,60749.0,11726.0,0.0,250079.0
19_noviembre_2025.pdf,nov,11,11,117139.0,78737.0,24676.0,11673.0,0.0,232226.0
19_noviembre_2025.pdf,nov,11,12,140531.0,90442.0,14744.0,3831.0,0.0,249547.0
19_noviembre_2025.pdf,nov,11,13,107309.0,54030.0,34611.0,10233.0,0.0,206182.0
19_noviembre_2025.pdf,nov,11,14,48989.0,65596.0,18144.0,3805.0,0.0,136533.0
19_noviembre_2025.pdf,nov,11,15,95599.0,60732.0,18132.0,5500.0,0.0,179963.0
19_noviembre_2025.pdf,nov,11,16,35486.0,0.0,0.0,0.0,0.0,35486.0
19_noviembre_2025.pdf,nov,11,17,181239.0,107313.0,66008.0,15443.0,0.0,370003.0
19_noviembre_2025.pdf,nov,11,18,165411.0,139424.0,16864.0,5567.0,0.0,327266.0
19_noviembre_2025.pdf,nov,11,19,,,,,,
19_setiembre_2025.pdf,sep,9,6,97955.0,72622.0,0.0,6363.0,4969.0,181909.0
19_setiembre_2025.pdf,sep,9,7,24295.0,0.0,0.0,0.0,0.0,24295.0
19_setiembre_2025.pdf,sep,9,8,122354.0,85307.0,41931.0,4035.0,0.0,253628.0
19_setiembre_2025.pdf,sep,9,9,149803.0,132108.0,6940.0,4673.0,0.0,293524.0
19_setiembre_2025.pdf,sep,9,10,152889.0,88778.0,11028.0,506.0,0.0,253201.0
19_setiembre_2025.pdf,sep,9,11,113487.0,74382.0,4536.0,8426.0,22161.0,222992.0
19_setiembre_2025.pdf,sep,9,12,64824.0,0.0,12096.0,0.0,0.0,76920.0
19_setiembre_2025.pdf,sep,9,13,90027.0,84179.0,13974.0,7478.0,0.0,195659.0
19_setiembre_2025.pdf,sep,9,14,26398.0,27143.0,0.0,0.0,0.0,53541.0
19_setiembre_2025.pdf,sep,9,15,132789.0,61377.0,61733.0,3471.0,0.0,259370.0
19_setiembre_2025.pdf,sep,9,16,143524.0,132560.0,20358.0,1091.0,0.0,297533.0
19_setiembre_2025.pdf,sep,9,17,132460.0,89203.0,10312.0,4144.0,0.0,236119.0
19_setiembre_2025.pdf,sep,9,18,109177.0,52134.0,23605.0,13459.0,0.0,198374.0
19_setiembre_2025.pdf,sep,9,19,,,,,,
20_abril_2026.pdf,abr,4,7,162904.0,47847.0,7394.0,3508.0,0.0,221653.0
20_abril_2026.pdf,abr,4,8,99192.0,56747.0,20459.0,13030.0,0.0,189428.0
20_abril_2026.pdf,abr,4,9,92371.0,48377.0,28095.0,3384.0,0.0,172227.0
20_abril_2026.pdf,abr,4,10,124160.0,63354.0,9709.0,4406.0,0.0,201628.0
20_abril_2026.pdf,abr,4,11,77101.0,65503.0,9770.0,1709.0,0.0,154083.0
20_abril_2026.pdf,abr,4,12,21221.0,0.0,0.0,0.0,0.0,21221.0
20_abril_2026.pdf,abr,4,13,99533.0,94267.0,34383.0,9997.0,0.0,238180.0
20_abril_2026.pdf,abr,4,14,240073.0,126941.0,8554.0,14424.0,0.0,389991.0
20_abril_2026.pdf,abr,4,15,82298.0,54091.0,8761.0,6152.0,0.0,151301.0
20_abril_2026.pdf,abr,4,16,83496.0,35894.0,23535.0,3749.0,0.0,146673.0
20_abril_2026.pdf,abr,4,17,107284.0,70652.0,14556.0,4906.0,0.0,197398.0
20_abril_2026.pdf,abr,4,18,100437.0,65127.0,20421.0,6263.0,0.0,192249.0
20_abril_2026.pdf,abr,4,19,28155.0,0.0,0.0,0.0,0.0,28155.0
20_enero_2026.pdf,ene,1,7,94925.0,71888.0,22595.0,2574.0,0.0,191981.0
20_enero_2026.pdf,ene,1,8,87107.0,72740.0,23360.0,8130.0,0.0,191337.0
20_enero_2026.pdf,ene,1,9,97815.0,132123.0,6572.0,6727.0,0.0,243237.0
20_enero_2026.pdf,ene,1,10,99138.0,88362.0,26020.0,5323.0,0.0,218844.0
20_enero_2026.pdf,ene,1,11,37230.0,0.0,0.0,0.0,0.0,37230.0
20_enero_2026.pdf,ene,1,12,102956.0,123295.0,37069.0,3018.0,0.0,266338.0
20_enero_2026.pdf,ene,1,13,134284.0,115941.0,14602.0,1801.0,0.0,266627.0
20_enero_2026.pdf,ene,1,14,80678.0,74169.0,7689.0,3055.0,0.0,165591.0
20_enero_2026.pdf,ene,1,15,87203.0,52603.0,19402.0,2268.0,0.0,161476.0
20_enero_2026.pdf,ene,1,16,85933.0,79502.0,18164.0,2077.0,0.0,185676.0
20_enero_2026.pdf,ene,1,17,90502.0,71185.0,14207.0,5361.0,0.0,181255.0
20_enero_2026.pdf,ene,1,18,22935.0,0.0,0.0,0.0,0.0,22935.0
20_enero_2026.pdf,ene,1,19,57292.0,0.0,0.0,0.0,0.0,57292.0
20_enero_2026.pdf,ene,1,20,,,,,,
20_febrero_2026.pdf,feb,2,7,81714.0,58672.0,8509.0,6293.0,0.0,155188.0
20_febrero_2026.pdf,feb,2,8,31978.0,0.0,0.0,0.0,0.0,31978.0
20_febrero_2026.pdf,feb,2,9,92664.0,85925.0,37303.0,8874.0,0.0,224766.0
20_febrero_2026.pdf,feb,2,10,115681.0,60728.0,13209.0,4460.0,0.0,194078.0
20_febrero_2026.pdf,feb,2,11,101300.0,31005.0,14644.0,958.0,0.0,147906.0
20_febrero_2026.pdf,feb,2,12,79849.0,48202.0,22986.0,1346.0,0.0,152383.0
20_febrero_2026.pdf,feb,2,13,93987.0,35670.0,6444.0,6831.0,0.0,142933.0
20_febrero_2026.pdf,feb,2,14,60325.0,20669.0,2413.0,2573.0,0.0,85979.0
20_febrero_2026.pdf,feb,2,15,318.0,0.0,0.0,0.0,0.0,318.0
20_febrero_2026.pdf,feb,2,16,97443.0,103696.0,8895.0,4428.0,0.0,214461.0
20_febrero_2026.pdf,feb,2,17,103452.0,101657.0,29905.0,13088.0,0.0,248102.0
20_febrero_2026.pdf,feb,2,18,88509.0,131158.0,15736.0,12169.0,0.0,247573.0
20_febrero_2026.pdf,feb,2,19,101021.0,67753.0,27406.0,2151.0,0.0,198331.0
20_marzo_2026.pdf,mar,3,7,89620.0,100591.0,23427.0,7395.0,0.0,221033.0
20_marzo_2026.pdf,mar,3,8,80512.0,100759.0,33177.0,8064.0,0.0,222512.0
20_marzo_2026.pdf,mar,3,9,87949.0,15275.0,0.0,9400.0,0.0,112624.0
20_marzo_2026.pdf,mar,3,10,134435.0,102960.0,10226.0,3385.0,0.0,251005.0
20_marzo_2026.pdf,mar,3,11,141640.0,16462.0,0.0,7682.0,0.0,165784.0
20_marzo_2026.pdf,mar,3,12,140201.0,29539.0,20033.0,4423.0,0.0,194195.0
20_marzo_2026.pdf,mar,3,13,100686.0,44402.0,34506.0,2133.0,0.0,181727.0
20_marzo_2026.pdf,mar,3,14,132305.0,44702.0,10957.0,32429.0,0.0,220393.0
20_marzo_2026.pdf,mar,3,15,26409.0,0.0,0.0,0.0,0.0,26409.0
20_marzo_2026.pdf,mar,3,16,105716.0,160087.0,49515.0,12608.0,0.0,327926.0
20_marzo_2026.pdf,mar,3,17,124385.0,61464.0,6938.0,5239.0,0.0,198025.0
20_marzo_2026.pdf,mar,3,18,149386.0,82572.0,4805.0,6129.0,0.0,242891.0
20_marzo_2026.pdf,mar,3,19,87790.0,76524.0,16921.0,923.0,0.0,182157.0
20_noviembre_2025.pdf,nov,11,7,115469.0,72719.0,9765.0,8439.0,0.0,206393.0
20_noviembre_2025.pdf,nov,11,8,86793.0,63589.0,12949.0,7949.0,0.0,171280.0
20_noviembre_2025.pdf,nov,11,9,26729.0,0.0,0.0,0.0,0.0,26729.0
20_noviembre_2025.pdf,nov,11,10,116609.0,60996.0,60749.0,11726.0,0.0,250079.0
20_noviembre_2025.pdf,nov,11,11,117139.0,78737.0,24676.0,11673.0,0.0,232226.0
20_noviembre_2025.pdf,nov,11,12,140531.0,90442.0,14744.0,3831.0,0.0,249547.0
20_noviembre_2025.pdf,nov,11,13,107309.0,54030.0,34611.0,10233.0,0.0,206182.0
20_noviembre_2025.pdf,nov,11,14,48989.0,65596.0,18144.0,3805.0,0.0,136533.0
20_noviembre_2025.pdf,nov,11,15,95599.0,60732.0,18132.0,5500.0,0.0,179963.0
20_noviembre_2025.pdf,nov,11,16,35486.0,0.0,0.0,0.0,0.0,35486.0
20_noviembre_2025.pdf,nov,11,17,181239.0,107313.0,66008.0,15443.0,0.0,370003.0
20_noviembre_2025.pdf,nov,11,18,191152.0,139424.0,16864.0,5567.0,0.0,353007.0
20_noviembre_2025.pdf,nov,11,19,141224.0,94832.0,23463.0,2639.0,0.0,262158.0
20_noviembre_2025.pdf,nov,11,20,,,,,,
20_octubre_2025.pdf,oct,10,7,140895.0,48874.0,14515.0,4302.0,0.0,208585.0
20_octubre_2025.pdf,oct,10,8,102140.0,49520.0,11147.0,3496.0,0.0,166304.0
20_octubre_2025.pdf,oct,10,9,144478.0,133693.0,28240.0,4363.0,0.0,310773.0
20_octubre_2025.pdf,oct,10,10,129517.0,105060.0,22350.0,7662.0,0.0,264589.0
20_octubre_2025.pdf,oct,10,11,65311.0,78296.0,24979.0,8814.0,0.0,177400.0
20_octubre_2025.pdf,oct,10,12,45627.0,0.0,0.0,0.0,0.0,45627.0
20_octubre_2025.pdf,oct,10,13,133758.0,153439.0,49808.0,9683.0,0.0,346688.0
20_octubre_2025.pdf,oct,10,14,156320.0,90458.0,10150.0,4451.0,0.0,261379.0
20_octubre_2025.pdf,oct,10,15,119428.0,112073.0,17665.0,1573.0,0.0,250739.0
20_octubre_2025.pdf,oct,10,16,124307.0,94781.0,28241.0,4500.0,0.0,251829.0
20_octubre_2025.pdf,oct,10,17,129815.0,87751.0,24652.0,6969.0,0.0,249187.0
20_octubre_2025.pdf,oct,10,18,129292.0,76806.0,23914.0,10454.0,0.0,240466.0
20_octubre_2025.pdf,oct,10,19,44368.0,39950.0,0.0,0.0,0.0,84318.0
20_octubre_2025.pdf,oct,10,20,,,,,,
21_abril_2026.pdf,abr,4,8,99192.0,56747.0,20459.0,13030.0,0.0,189428.0
21_abril_2026.pdf,abr,4,9,92371.0,48377.0,28095.0,3384.0,0.0,172227.0
21_abril_2026.pdf,abr,4,10,124160.0,63354.0,9709.0,4406.0,0.0,201628.0
21_abril_2026.pdf,abr,4,11,77101.0,65503.0,9770.0,1709.0,0.0,154083.0
21_abril_2026.pdf,abr,4,12,21221.0,0.0,0.0,0.0,0.0,21221.0
21_abril_2026.pdf,abr,4,13,99533.0,94267.0,34383.0,9997.0,0.0,238180.0
21_abril_2026.pdf,abr,4,14,240073.0,126941.0,8554.0,14424.0,0.0,389991.0
21_abril_2026.pdf,abr,4,15,82298.0,54091.0,8761.0,6152.0,0.0,151301.0
21_abril_2026.pdf,abr,4,16,83496.0,35894.0,23535.0,3749.0,0.0,146673.0
21_abril_2026.pdf,abr,4,17,107284.0,70652.0,14556.0,4906.0,0.0,197398.0
21_abril_2026.pdf,abr,4,18,100437.0,65127.0,20421.0,6263.0,0.0,192249.0
21_abril_2026.pdf,abr,4,19,28155.0,0.0,0.0,0.0,0.0,28155.0
21_abril_2026.pdf,abr,4,20,149288.0,127808.0,40762.0,6150.0,0.0,324008.0
21_enero_2026.pdf,ene,1,8,87107.0,72740.0,23360.0,8130.0,0.0,191337.0
21_enero_2026.pdf,ene,1,9,97815.0,132123.0,6572.0,6727.0,0.0,243237.0
21_enero_2026.pdf,ene,1,10,99138.0,88362.0,26020.0,5323.0,0.0,218844.0
21_enero_2026.pdf,ene,1,11,37230.0,0.0,0.0,0.0,0.0,37230.0
21_enero_2026.pdf,ene,1,12,102956.0,123295.0,37069.0,3018.0,0.0,266338.0
21_enero_2026.pdf,ene,1,13,134284.0,115941.0,14602.0,1801.0,0.0,266627.0
21_enero_2026.pdf,ene,1,14,80678.0,74169.0,7689.0,3055.0,0.0,165591.0
21_enero_2026.pdf,ene,1,15,87203.0,52603.0,19402.0,2268.0,0.0,161476.0
21_enero_2026.pdf,ene,1,16,85933.0,79502.0,18164.0,2077.0,0.0,185676.0
21_enero_2026.pdf,ene,1,17,90502.0,71185.0,14207.0,5361.0,0.0,181255.0
21_enero_2026.pdf,ene,1,18,22935.0,0.0,0.0,0.0,0.0,22935.0
21_enero_2026.pdf,ene,1,19,97813.0,138193.0,30214.0,3716.0,0.0,269936.0
21_enero_2026.pdf,ene,1,20,103100.0,87322.0,9064.0,9434.0,0.0,208920.0
21_enero_2026.pdf,ene,1,21,,,,,,
21_noviembre_2025.pdf,nov,11,8,86793.0,63589.0,12949.0,7949.0,0.0,171280.0
21_noviembre_2025.pdf,nov,11,9,26729.0,0.0,0.0,0.0,0.0,26729.0
21_noviembre_2025.pdf,nov,11,10,116609.0,60996.0,60749.0,11726.0,0.0,250079.0
21_noviembre_2025.pdf,nov,11,11,117139.0,78737.0,24676.0,11673.0,0.0,232226.0
21_noviembre_2025.pdf,nov,11,12,140531.0,90442.0,14744.0,3831.0,0.0,249547.0
21_noviembre_2025.pdf,nov,11,13,107309.0,54030.0,34611.0,10233.0,0.0,206182.0
21_noviembre_2025.pdf,nov,11,14,48989.0,65596.0,18144.0,3805.0,0.0,136533.0
21_noviembre_2025.pdf,nov,11,15,95599.0,60732.0,18132.0,5500.0,0.0,179963.0
21_noviembre_2025.pdf,nov,11,16,35486.0,0.0,0.0,0.0,0.0,35486.0
21_noviembre_2025.pdf,nov,11,17,181239.0,107313.0,66008.0,15443.0,0.0,370003.0
21_noviembre_2025.pdf,nov,11,18,191152.0,139424.0,16864.0,5567.0,0.0,353007.0
21_noviembre_2025.pdf,nov,11,19,141224.0,94832.0,23463.0,2639.0,0.0,262158.0
21_noviembre_2025.pdf,nov,11,20,102537.0,98711.0,9996.0,3110.0,0.0,214353.0
21_noviembre_2025.pdf,nov,11,21,,,,,,
21_octubre_2025.pdf,oct,10,8,102140.0,49520.0,11147.0,3496.0,0.0,166304.0
21_octubre_2025.pdf,oct,10,9,144478.0,133693.0,28240.0,4363.0,0.0,310773.0
21_octubre_2025.pdf,oct,10,10,129517.0,105060.0,22350.0,7662.0,0.0,264589.0
21_octubre_2025.pdf,oct,10,11,65311.0,78296.0,24979.0,8814.0,0.0,177400.0
21_octubre_2025.pdf,oct,10,12,45627.0,0.0,0.0,0.0,0.0,45627.0
21_octubre_2025.pdf,oct,10,13,133758.0,153439.0,49808.0,9683.0,0.0,346688.0
21_octubre_2025.pdf,oct,10,14,156320.0,90458.0,10150.0,4451.0,0.0,261379.0
21_octubre_2025.pdf,oct,10,15,119428.0,112073.0,17665.0,1573.0,0.0,250739.0
21_octubre_2025.pdf,oct,10,16,124307.0,94781.0,28241.0,4500.0,0.0,251829.0
21_octubre_2025.pdf,oct,10,17,129815.0,87751.0,24652.0,6969.0,0.0,249187.0
21_octubre_2025.pdf,oct,10,18,129292.0,76806.0,23914.0,10454.0,0.0,240466.0
21_octubre_2025.pdf,oct,10,19,44368.0,39950.0,0.0,0.0,0.0,84318.0
21_octubre_2025.pdf,oct,10,20,125346.0,161282.0,65434.0,18342.0,0.0,370404.0
21_octubre_2025.pdf,oct,10,21,,,,,,
22_abril_2026.pdf,abr,4,9,92371.0,48377.0,28095.0,3384.0,0.0,172227.0
22_abril_2026.pdf,abr,4,10,124160.0,63354.0,9709.0,4406.0,0.0,201628.0
22_abril_2026.pdf,abr,4,11,77101.0,65503.0,9770.0,1709.0,0.0,154083.0
22_abril_2026.pdf,abr,4,12,21221.0,0.0,0.0,0.0,0.0,21221.0
22_abril_2026.pdf,abr,4,13,99533.0,94267.0,34383.0,9997.0,0.0,238180.0
22_abril_2026.pdf,abr,4,14,240073.0,126941.0,8554.0,14424.0,0.0,389991.0
22_abril_2026.pdf,abr,4,15,82298.0,54091.0,8761.0,6152.0,0.0,151301.0
22_abril_2026.pdf,abr,4,16,83496.0,35894.0,23535.0,3749.0,0.0,146673.0
22_abril_2026.pdf,abr,4,17,107284.0,70652.0,14556.0,4906.0,0.0,197398.0
22_abril_2026.pdf,abr,4,18,100437.0,65127.0,20421.0,6263.0,0.0,192249.0
22_abril_2026.pdf,abr,4,19,28155.0,0.0,0.0,0.0,0.0,28155.0
22_abril_2026.pdf,abr,4,20,149288.0,127808.0,40762.0,6150.0,0.0,324008.0
22_abril_2026.pdf,abr,4,21,136093.0,121187.0,6215.0,11891.0,0.0,275386.0
22_abril_2026.pdf,abr,4,22,,,,,,
22_diciembre_2025.pdf,dic,12,9,46514.0,94330.0,6935.0,5215.0,0.0,152994.0
22_diciembre_2025.pdf,dic,12,10,148769.0,58624.0,14182.0,4179.0,0.0,225755.0
22_diciembre_2025.pdf,dic,12,11,100961.0,72682.0,26586.0,9168.0,0.0,209397.0
22_diciembre_2025.pdf,dic,12,12,68884.0,0.0,0.0,0.0,0.0,68884.0
22_diciembre_2025.pdf,dic,12,13,107791.0,54667.0,6089.0,13554.0,0.0,182100.0
22_diciembre_2025.pdf,dic,12,14,22236.0,0.0,0.0,0.0,0.0,22236.0
22_diciembre_2025.pdf,dic,12,15,118019.0,72182.0,35878.0,13606.0,0.0,239684.0
22_diciembre_2025.pdf,dic,12,16,123310.0,53334.0,10522.0,1497.0,0.0,188664.0
22_diciembre_2025.pdf,dic,12,17,53046.0,0.0,0.0,0.0,0.0,53046.0
22_diciembre_2025.pdf,dic,12,18,68636.0,40584.0,28311.0,5963.0,0.0,143494.0
22_diciembre_2025.pdf,dic,12,19,38720.0,0.0,0.0,0.0,0.0,38720.0
22_diciembre_2025.pdf,dic,12,20,25514.0,0.0,0.0,0.0,0.0,25514.0
22_diciembre_2025.pdf,dic,12,21,21493.0,0.0,0.0,0.0,0.0,21493.0
22_diciembre_2025.pdf,dic,12,22,,,,,,
22_enero_2026.pdf,ene,1,9,97815.0,132123.0,6572.0,6727.0,0.0,243237.0
22_enero_2026.pdf,ene,1,10,99138.0,88362.0,26020.0,5323.0,0.0,218844.0
22_enero_2026.pdf,ene,1,11,37230.0,0.0,0.0,0.0,0.0,37230.0
22_enero_2026.pdf,ene,1,12,102956.0,123295.0,37069.0,3018.0,0.0,266338.0
22_enero_2026.pdf,ene,1,13,134284.0,115941.0,14602.0,1801.0,0.0,266627.0
22_enero_2026.pdf,ene,1,14,80678.0,74169.0,7689.0,3055.0,0.0,165591.0
22_enero_2026.pdf,ene,1,15,87203.0,52603.0,19402.0,2268.0,0.0,161476.0
22_enero_2026.pdf,ene,1,16,85933.0,79502.0,18164.0,2077.0,0.0,185676.0
22_enero_2026.pdf,ene,1,17,90502.0,71185.0,14207.0,5361.0,0.0,181255.0
22_enero_2026.pdf,ene,1,18,22935.0,0.0,0.0,0.0,0.0,22935.0
22_enero_2026.pdf,ene,1,19,97813.0,138193.0,30214.0,3716.0,0.0,269936.0
22_enero_2026.pdf,ene,1,20,103100.0,87322.0,9064.0,9434.0,0.0,208920.0
22_enero_2026.pdf,ene,1,21,104238.0,74992.0,11523.0,1762.0,0.0,192515.0
22_enero_2026.pdf,ene,1,22,,,,,,
22_octubre_2025.pdf,oct,10,9,144478.0,133693.0,28240.0,4363.0,0.0,310773.0
22_octubre_2025.pdf,oct,10,10,129517.0,105060.0,22350.0,7662.0,0.0,264589.0
22_octubre_2025.pdf,oct,10,11,65311.0,78296.0,24979.0,8814.0,0.0,177400.0
22_octubre_2025.pdf,oct,10,12,45627.0,0.0,0.0,0.0,0.0,45627.0
22_octubre_2025.pdf,oct,10,13,133758.0,153439.0,49808.0,9683.0,0.0,346688.0
22_octubre_2025.pdf,oct,10,14,156320.0,90458.0,10150.0,4451.0,0.0,261379.0
22_octubre_2025.pdf,oct,10,15,119428.0,112073.0,17665.0,1573.0,0.0,250739.0
22_octubre_2025.pdf,oct,10,16,124307.0,94781.0,28241.0,4500.0,0.0,251829.0
22_octubre_2025.pdf,oct,10,17,129815.0,87751.0,24652.0,6969.0,0.0,249187.0
22_octubre_2025.pdf,oct,10,18,129292.0,76806.0,23914.0,10454.0,0.0,240466.0
22_octubre_2025.pdf,oct,10,19,44368.0,39950.0,0.0,0.0,0.0,84318.0
22_octubre_2025.pdf,oct,10,20,125346.0,161282.0,65434.0,18342.0,0.0,370404.0
22_octubre_2025.pdf,oct,10,21,149528.0,123730.0,10919.0,7182.0,0.0,291359.0
22_octubre_2025.pdf,oct,10,22,,,,,,
23_enero_2026.pdf,ene,1,10,99138.0,88362.0,26020.0,5323.0,0.0,218844.0
23_enero_2026.pdf,ene,1,11,37230.0,0.0,0.0,0.0,0.0,37230.0
23_enero_2026.pdf,ene,1,12,102956.0,123295.0,37069.0,3018.0,0.0,266338.0
23_enero_2026.pdf,ene,1,13,134284.0,115941.0,14602.0,1801.0,0.0,266627.0
23_enero_2026.pdf,ene,1,14,80678.0,74169.0,7689.0,3055.0,0.0,165591.0
23_enero_2026.pdf,ene,1,15,87203.0,52603.0,19402.0,2268.0,0.0,161476.0
23_enero_2026.pdf,ene,1,16,85933.0,79502.0,18164.0,2077.0,0.0,185676.0
23_enero_2026.pdf,ene,1,17,90502.0,71185.0,14207.0,5361.0,0.0,181255.0
23_enero_2026.pdf,ene,1,18,22935.0,0.0,0.0,0.0,0.0,22935.0
23_enero_2026.pdf,ene,1,19,97813.0,138193.0,30214.0,3716.0,0.0,269936.0
