ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2024,      542712701,1,2,23,6,2024,4
2024,      542804801,1,1,84,11,2019, 
2024,      542902101,1,1,88,6,2023, 
2024,      542902101,2,1,87,7,2023, 
2024,      542904301,1,2,98,7,2019, 
2024,      543019701,1,1,94,8,2023, 
2024,      543204401,1,1,56,12,2023, 
2024,      543211801,1,1,79,2,2021, 
2024,      543500301,1,1,64,7,2020, 
2024,      543504901,1,1,24,1,2023, 
2024,      543806401,1,2,84,2,2024, 
2024,      543807801,1,1,65,5,2019, 
2024,      543808001,1,2,40,6,2022,4
2024,      543913401,1,1,26,5,2024, 
2024,      543913701,1,1,67,11,2023, 
2024,      543923701,1,1,63,7,2023, 
2024,      543923801,1,1,1,5,2020, 
2024,      543927001,1,1,1,6,2022, 
2024,      544302601,1,1,32,5,2023, 
2024,      544402901,1,1,62,12,2021, 
2024,      544406101,1,1,30,4,2023, 
2024,      544407801,1,1,67,9,2023, 
2024,      544811601,1,1,82,5,2021, 
2024,      544815701,1,1,74,10,2019, 
2024,      544816001,1,1,71,4,2019, 
2024,      544906501,1,1,83,1,2023, 
2024,      544908001,1,1,49,6,2023, 
2024,      545013901,1,2,84,2,2024, 
2024,      545112901,1,2,19,12,2021,1
2024,      545112901,2,1,2,10,2022, 
2024,      545212801,1,2,72,3,2020, 
2024,      545213601,1,2,60,4,2023, 
2024,      545303301,1,2,61,12,2020, 
2024,      545512401,1,2,71,5,2021, 
2024,      545705401,1,2,80,9,2023, 
2024,      545803302,1,2,63,5,2023, 
2024,      545902001,1,1,72,7,2019, 
2024,      546105701,1,1,84,6,2022, 
2024,      546115401,1,1,53,10,2021, 
2024,      546300801,1,1,67,7,2023, 
2024,      546500901,1,2,87,3,2024, 
2024,      546510601,1,1,76,3,2021, 
2024,      546609701,1,2,75,11,2021, 
2024,      546609901,1,2,24,10,2022,2
2024,      547009101,1,2,70,5,2023, 
2024,      547009301,1,1,75,3,2023, 
2024,      547102001,1,1,82,8,2019, 
2024,      547212201,1,2,88,2,2023, 
2024,      547306001,1,2,85,1,2021, 
2024,      547306401,1,1,31,10,2021, 
2024,      547400701,1,2,78,1,2024, 
2024,      547404501,1,2,49,4,2024,4
2024,      547504501,1,2,15,10,2020,4
2024,      547504701,1,1,23,12,2021, 
2024,      547601101,1,1,81,12,2022, 
2024,      547702001,1,2,70,1,2020, 
2024,      547703301,1,1,84,11,2023, 
2024,      547809201,1,1,53,4,2021, 
2024,      547813301,1,2,71,5,2020, 
2024,      547910501,1,2,9,12,2022, 
2024,      547910701,1,2,74,5,2024, 
2024,      547910901,1,1,49,4,2022, 
2024,      548010901,1,1,60,2,2022, 
2024,      548100201,1,1,70,8,2020, 
2024,      548100401,1,1,82,6,2021, 
2024,      548102701,1,2,87,8,2021, 
2024,      548201001,1,1,63,12,2023, 
2024,      548206601,1,2,62,5,2019, 
2024,      548206601,2,1,69,11,2022, 
2024,      548301401,1,1,67,6,2021, 
2024,      548403501,1,1,25,6,2021, 
2024,      548403501,2,2,55,9,2022, 
2024,      548403501,3,2,98,9,2022, 
2024,      548406601,1,1,79,9,2019, 
2024,      548407801,1,2,80,4,2023, 
2024,      548507501,1,1,67,1,2019, 
2024,      549009001,1,1,65,5,2020, 
2024,      549106101,1,2,64,6,2023, 
2024,      549201501,1,2,92,1,2022, 
2024,      549203001,1,2,86,7,2020, 
2024,      549207101,1,2,99,7,2020, 
2024,      549208101,1,2,75,3,2022, 
2024,      549409301,1,1,74,12,2019, 
2024,      549501601,1,1,53,7,2021, 
2024,      549802801,1,1,66,3,2020, 
2024,      550202601,1,1,62,6,2024, 
2024,      550307801,1,1,37,12,2023, 
2024,      550405001,1,2,98,7,2022, 
2024,      550500301,1,2,99,6,2020, 
2024,      550500301,2,2,102,3,2021, 
2024,      550702401,1,2,84,6,2023, 
2024,      550802901,1,1,30,2,2020, 
2024,      550802901,2,1,72,4,2020, 
2024,      550902401,1,2,36,3,2021,4
2024,      551001401,1,2,85,12,2020, 
2024,      551400801,1,1,62,7,2020, 
2024,      551400801,2,2,95,9,2022, 
2024,      551404401,1,2,72,7,2023, 
2024,      551809501,1,1,49,11,2019, 
2024,      552003701,1,1,83,12,2023, 
2024,      552302401,1,1,72,1,2024, 
2024,      552303501,1,1,67,2,2022, 
2024,      552404901,1,1,97,2,2024, 
2024,      552501901,1,2,78,3,2023, 
2024,      552502601,1,1,43,4,2022, 
2024,      552503101,1,1,74,9,2023, 
2024,      552701201,1,1,57,4,2023, 
2024,      552707801,1,1,32,5,2019, 
2024,      553105301,1,1,62,4,2021, 
2024,      553105301,2,1,62,12,2021, 
2024,      553500301,1,1,90,3,2020, 
2024,      553500301,2,2,92,8,2023, 
2024,      553500501,1,2,74,4,2021, 
2024,      553500501,2,1,94,6,2021, 
2024,      553503201,1,2,57,5,2021, 
2024,      553704201,1,2,65,8,2022, 
2024,      553704501,1,1,87,3,2023, 
2024,      553710801,1,2,15,2,2023,4
2024,      553802601,1,1,0,8,2020, 
2024,      554000101,1,2,85,7,2023, 
2024,      554101101,1,1,85,6,2023, 
2024,      554105001,1,2,82,7,2023, 
2024,      554607301,1,2,70,4,2024, 
2024,      554714301,1,2,73,2,2023, 
2024,      554909801,1,2,82,3,2023, 
2024,      554912901,1,2,80,3,2023, 
2024,      555106601,1,1,74,3,2020, 
2024,      555118901,1,1,66,11,2023, 
2024,      555212101,1,1,64,8,2022, 
2024,      555313401,1,1,87,10,2021, 
2024,      555407601,1,1,65,8,2020, 
2024,      555510101,1,2,59,5,2023, 
2024,      555514501,1,2,61,2,2023, 
2024,      555605201,1,1,35,12,2023, 
2024,      555615001,1,1,76,11,2020, 
2024,      555701801,1,2,90,3,2021, 
2024,      555707301,1,1,91,7,2022, 
2024,      555802801,1,1,75,3,2021, 
2024,      555808501,1,1,66,3,2021, 
2024,      556000501,1,1,77,2,2024, 
2024,      556008801,1,2,82,12,2019, 
2024,      556111501,1,2,39,2,2020,4
2024,      556307101,1,2,80,1,2024, 
2024,      556309401,1,2,95,12,2023, 
2024,      556405301,1,1,94,3,2022, 
2024,      556602301,1,2,30,2,2019,4
2024,      556603701,1,1,80,5,2022, 
2024,      556703701,1,1,74,8,2023, 
2024,      556804101,1,2,75,1,2019, 
2024,      557013801,1,1,96,6,2019, 
2024,      557103301,1,1,86,9,2022, 
2024,      557502501,1,2,83,7,2022, 
2024,      557605201,1,1,36,8,2019, 
2024,      557605201,2,1,22,2,2020, 
2024,      557607301,1,1,52,5,2020, 
2024,      557812601,1,2,24,1,2024,4
2024,      557901901,1,1,85,10,2020, 
2024,      557907201,1,1,58,11,2020, 
2024,      558000201,1,2,94,10,2021, 
2024,      558002001,1,2,0,3,2022, 
2024,      558100401,1,2,92,2,2021, 
2024,      558104701,1,1,39,7,2020, 
2024,      558206301,1,1,67,4,2019, 
2024,      558206401,1,2,83,3,2024, 
2024,      558206701,1,1,39,8,2020, 
2024,      558206901,1,2,51,11,2022, 
2024,      558302501,1,1,22,2,2020, 
2024,      558507201,1,1,78,2,2022, 
2024,      558905101,1,1,65,6,2020, 
2024,      559001101,1,2,57,1,2021, 
2024,      559009401,1,1,79,12,2020, 
2024,      559009401,2,2,80,11,2022, 
2024,      559100201,1,2,70,11,2023, 
2024,      559100401,1,1,56,12,2021, 
2024,      559108901,1,2,78,1,2019, 
2024,      559301301,1,1,27,10,2023, 
2024,      559309501,1,2,85,7,2020, 
2024,      559510901,1,1,48,7,2020, 
2024,      559804801,1,1,49,5,2022, 
2024,      559901901,1,2,95,12,2020, 
2024,      559901901,2,1,90,10,2023, 
2024,      560200801,1,2,93,4,2022, 
2024,      560300701,1,1,3,9,2022, 
2024,      560300801,1,2,69,11,2022, 
2024,      560903001,1,2,63,11,2021, 
2024,      561105101,1,2,58,2,2023, 
2024,      561400201,1,1,42,2,2021, 
2024,      561404601,1,2,79,7,2020, 
2024,      561404601,2,2,30,1,2024,4
2024,      561405001,1,1,33,2,2021, 
2024,      561406401,1,2,70,8,2020, 
2024,      561510201,1,1,89,2,2021, 
2024,      561510501,1,1,62,4,2023, 
2024,      561705201,1,1,65,10,2019, 
2024,      561705601,1,2,12,3,2019,4
2024,      561810901,1,2,80,5,2021, 
2024,      561900301,1,1,81,1,2022, 
2024,      561900401,1,2,71,10,2020, 
2024,      562110301,1,1,19,4,2023, 
2024,      562110401,1,1,2,4,2021, 
2024,      562303201,1,1,26,9,2021, 
2024,      562507901,1,1,68,2,2021, 
2024,      562602601,1,2,65,2,2023, 
2024,      563012501,1,1,81,8,2022, 
2024,      563016801,1,2,94,6,2022, 
2024,      563102401,1,1,44,6,2023, 
2024,      563106001,1,1,0,9,2019, 
2024,      563106001,2,1,1,1,2020, 
2024,      563400501,1,1,30,6,2021, 
2024,      563400501,2,2,54,7,2021, 
2024,      563415701,1,1,23,6,2020, 
2024,      563416901,1,1,30,6,2021, 
2024,      563605001,1,1,76,8,2022, 
2024,      563805701,1,1,90,12,2019, 
2024,      563806401,1,1,38,3,2021, 
2024,      563807101,1,2,78,7,2021, 
2024,      563901001,1,2,39,6,2019,4
2024,      564006701,1,1,0,8,2023, 
2024,      564300501,1,1,68,2,2024, 
2024,      564308001,1,2,50,3,2020, 
2024,      564504401,1,2,37,3,2020,4
2024,      564701301,1,2,17,3,2022,4
2024,      564710701,1,1,92,8,2021, 
2024,      564810701,1,1,73,2,2024, 
2024,      564901401,1,2,45,5,2020,4
2024,      565008601,1,2,93,5,2023, 
2024,      565103101,1,1,87,5,2020, 
2024,      565313501,1,1,18,9,2021, 
2024,      565500101,1,1,24,5,2020, 
2024,      565706201,1,1,87,4,2023, 
2024,      565710301,1,2,82,8,2019, 
2024,      565809601,1,1,64,1,2019, 
2024,      565903901,1,2,67,10,2023, 
2024,      566304801,1,1,65,5,2020, 
2024,      566305901,1,1,71,4,2021, 
2024,      566312301,1,2,82,6,2020, 
2024,      566419101,1,2,87,7,2023, 
2024,      566506201,1,2,58,7,2019, 
2024,      566701801,1,2,75,8,2023, 
2024,      566710603,1,1,93,7,2021, 
2024,      566714201,1,1,62,7,2020, 
2024,      566714701,1,2,64,3,2024, 
2024,      566907501,1,2,0,7,2022, 
2024,      567015301,1,1,30,12,2019, 
2024,      567312301,1,1,102,3,2024, 
2024,      568005001,1,2,85,4,2022, 
2024,      568103701,1,1,39,9,2022, 
2024,      568107101,1,2,34,3,2022,4
2024,      568206501,1,1,67,7,2020, 
2024,      568316401,1,1,79,8,2022, 
2024,      568416301,1,1,20,1,2024, 
2024,      568416301,2,2,55,2,2024, 
2024,      568416301,3,1,39,4,2024, 
2024,      568501301,1,2,83,5,2020, 
2024,      568501301,2,2,59,8,2023, 
2024,      568503301,1,1,74,3,2021, 
2024,      568503301,2,1,43,6,2022, 
2024,      568505701,1,2,83,4,2021, 
2024,      568507701,1,2,68,6,2019, 
2024,      568512601,1,2,92,8,2023, 
2024,      568609201,1,1,72,12,2021, 
2024,      568809301,1,1,63,11,2023, 
2024,      568810901,1,2,84,8,2022, 
2024,      569005501,1,1,59,11,2022, 
2024,      569006401,1,2,37,4,2020,4
2024,      569211901,1,1,93,7,2020, 
2024,      569310201,1,1,83,4,2020, 
2024,      569310501,1,1,0,3,2024, 
2024,      569500401,1,2,84,10,2020, 
2024,      569603301,1,1,74,9,2022, 
2024,      569608501,1,2,88,5,2024, 
2024,      569608701,1,2,63,1,2024, 
2024,      569906301,1,1,79,6,2022, 
2024,      570002101,1,1,52,5,2020, 
2024,      570002101,2,2,54,11,2022, 
2024,      570002201,1,1,49,8,2023, 
2024,      570407301,1,2,59,8,2023, 
2024,      570416701,1,2,75,2,2024, 
2024,      570606101,1,1,70,5,2019, 
2024,      570703501,1,2,94,8,2023, 
2024,      570704201,1,2,75,2,2021, 
2024,      570704201,2,1,75,3,2021, 
2024,      570809501,1,2,81,10,2019, 
2024,      571004201,1,1,81,8,2022, 
2024,      571200701,1,2,0,6,2023, 
2024,      571306901,1,1,72,5,2021, 
2024,      571406901,1,1,26,4,2022, 
2024,      571600701,1,2,94,5,2020, 
2024,      571806101,1,2,56,1,2019, 
2024,      571814801,1,2,91,8,2021, 
2024,      571906801,1,2,72,7,2019, 
2024,      572100701,1,1,62,3,2020, 
2024,      572101801,1,2,54,4,2021, 
2024,      572109101,1,1,79,8,2023, 
2024,      572200501,1,2,54,3,2020, 
2024,      572200501,2,1,81,5,2020, 
2024,      572200501,3,2,74,5,2020, 
2024,      572506301,1,1,92,3,2022, 
2024,      572803301,1,2,65,1,2019, 
2024,      573007601,1,1,89,9,2023, 
2024,      573202901,1,1,82,12,2022, 
2024,      573401601,1,1,98,3,2024, 
2024,      574112601,1,2,57,9,2022, 
2024,      574313601,1,1,64,11,2019, 
2024,      574503301,1,2,67,5,2021, 
2024,      574618201,1,1,84,11,2021, 
2024,      574619401,1,2,36,4,2019,4
2024,      574716701,1,2,90,3,2020, 
2024,      575203001,1,1,77,6,2019, 
2024,      575208701,1,2,45,1,2021,4
2024,      575300901,1,2,63,3,2019, 
2024,      575803702,1,1,89,5,2021, 
2024,      575908601,1,1,92,2,2022, 
2024,      576002901,1,1,32,9,2021, 
2024,      576100901,1,1,54,1,2022, 
2024,      576107301,1,1,72,4,2020, 
2024,      576207201,1,2,77,5,2023, 
2024,      576306201,1,2,74,4,2020, 
2024,      576306201,2,1,69,7,2020, 
2024,      576413401,1,1,74,4,2021, 
2024,      576509001,1,1,77,11,2023, 
2024,      576609901,1,1,39,9,2023, 
2024,      576700401,1,1,46,4,2023, 
2024,      576706401,1,2,94,9,2020, 
2024,      576904701,1,2,72,3,2021, 
2024,      576904701,2,1,76,11,2023, 
2024,      577002001,1,1,55,2,2021, 
2024,      577002901,1,1,80,11,2022, 
2024,      577003001,1,2,58,10,2023, 
2024,      577303701,1,1,96,3,2021, 
2024,      577305601,1,1,19,12,2019, 
2024,      577500101,1,2,19,5,2021,4
2024,      577604101,1,2,68,10,2019, 
2024,      577604101,2,1,75,9,2022, 
2024,      577604402,1,2,75,7,2020, 
2024,      577809801,1,1,56,8,2023, 
2024,      577902701,1,1,11,1,2023, 
2024,      578000101,1,2,68,1,2021, 
2024,      578100901,1,1,77,1,2023, 
2024,      578102301,1,1,5,4,2022, 
2024,      578200401,1,1,33,7,2020, 
2024,      578214701,1,1,48,9,2020, 
2024,      578214701,2,1,18,1,2021, 
2024,      578605901,1,2,46,2,2020,4
2024,      578807801,1,1,75,7,2020, 
2024,      578900801,1,1,74,6,2020, 
2024,      578901801,1,2,59,6,2020, 
2024,      579005301,1,1,88,3,2024, 
2024,      579011801,1,2,39,5,2023,4
2024,      579110101,1,1,53,2,2020, 
2024,      579110101,2,1,0,12,2022, 
2024,      579213001,1,1,0,3,2024, 
2024,      579303901,1,2,50,12,2019, 
2024,      579514101,1,1,17,9,2020, 
2024,      579514301,1,2,0,4,2021, 
2024,      579517601,1,1,0,8,2023, 
2024,      579703501,1,1,58,1,2023, 
2024,      579901301,1,2,65,8,2023, 
2024,      580101201,1,1,86,5,2023, 
2024,      580208001,1,1,62,3,2021, 
2024,      580503501,1,1,64,6,2020, 
2024,      580608901,1,2,49,2,2019,4
2024,      580608901,2,1,60,1,2020, 
2024,      580706701,1,1,14,2,2024, 
2024,      580901402,1,2,74,5,2023, 
2024,      580905301,1,2,47,5,2021,4
2024,      581000301,1,1,53,7,2023, 
2024,      581500301,1,1,79,1,2022, 
2024,      581702601,1,1,73,6,2021, 
2024,      581800101,1,1,80,8,2021, 
2024,      581801601,1,2,90,12,2022, 
2024,      581805601,1,1,92,6,2019, 
2024,      582001401,1,2,80,3,2021, 
2024,      582007501,1,1,67,2,2023, 
2024,      582202501,1,1,70,1,2020, 
2024,      582301801,1,1,0,12,2022, 
2024,      582401801,1,1,4,10,2020, 
2024,      582506001,1,1,92,7,2022, 
2024,      582601301,1,1,76,7,2022, 
2024,      582801801,1,1,85,8,2023, 
2024,      582807301,1,2,40,1,2021,4
2024,      582904501,1,1,42,1,2021, 
2024,      583002601,1,2,51,10,2021, 
2024,      583202701,1,1,55,5,2019, 
2024,      583302501,1,2,74,3,2021, 
2024,      583303501,1,1,79,1,2024, 
2024,      583401501,1,1,78,1,2022, 
2024,      583404001,1,1,51,1,2021, 
2024,      583404501,1,1,73,6,2022, 
2024,      583404501,2,2,64,1,2024, 
2024,      583500501,1,1,64,8,2019, 
2024,      583802801,1,2,13,8,2023,4
2024,      583803301,1,2,72,8,2020, 
2024,      583905501,1,1,33,3,2022, 
2024,      583905601,1,2,73,6,2019, 
2024,      584005701,1,1,42,5,2023, 
2024,      584305301,1,2,52,1,2020, 
2024,      584501501,1,1,89,4,2020, 
2024,      584504901,1,1,78,6,2020, 
2024,      584607601,1,2,52,7,2019, 
2024,      584607601,2,1,56,11,2021, 
2024,      584607601,3,1,95,11,2021, 
2024,      584709501,1,2,73,2,2021, 
2024,      584709701,1,1,40,2,2020, 
2024,      585205601,1,1,0,7,2023, 
2024,      585300701,1,2,47,11,2022,4
2024,      585400501,1,1,5,2,2022, 
2024,      585506701,1,1,83,1,2021, 
2024,      585613101,1,1,69,5,2020, 
2024,      585700701,1,1,45,5,2021, 
2024,      585710501,1,2,86,4,2023, 
2024,      585810701,1,1,28,3,2023, 
2024,      585903701,1,1,66,5,2020, 
2024,      586009301,1,1,1,1,2019, 
2024,      586102001,1,2,60,8,2022, 
2024,      586105801,1,1,60,5,2020, 
2024,      586109301,1,1,57,12,2022, 
2024,      586112801,1,2,0,5,2021, 
2024,      586204801,1,1,64,7,2020, 
2024,      586205201,1,1,65,6,2021, 
2024,      586211201,1,2,30,10,2022,4
2024,      586211901,1,1,58,4,2021, 
2024,      586413101,1,2,0,3,2019, 
2024,      586512701,1,2,45,12,2021,4
2024,      586512701,2,2,74,4,2024, 
2024,      586516301,1,1,84,1,2022, 
2024,      586516301,2,2,79,11,2022, 
2024,      586605401,1,1,63,8,2019, 
2024,      586608201,1,1,73,7,2020, 
2024,      586801201,1,1,19,3,2019, 
2024,      586904801,1,2,68,3,2022, 
2024,      586912601,1,2,60,9,2022, 
2024,      587110001,1,1,83,3,2023, 
2024,      587202701,1,2,60,7,2019, 
2024,      587207801,1,2,62,11,2019, 
2024,      587303001,1,1,49,4,2022, 
2024,      587308501,1,2,65,8,2019, 
2024,      587308501,2,2,93,10,2022, 
2024,      587308801,1,1,21,11,2022, 
2024,      587407601,1,1,29,8,2021, 
2024,      587605901,1,2,52,11,2021, 
2024,      587701001,1,1,32,4,2020, 
2024,      587701001,2,2,22,10,2022,4
2024,      588110201,1,1,95,8,2023, 
2024,      588302301,1,1,20,6,2021, 
2024,      588402301,1,1,0,2,2020, 
2024,      588501501,1,1,72,11,2021, 
2024,      588600501,1,2,22,5,2020,4
2024,      588602301,1,2,73,3,2020, 
2024,      588704201,1,2,84,9,2023, 
2024,      588918301,1,2,62,8,2023, 
2024,      589005801,1,1,103,6,2020, 
2024,      589006801,1,1,39,8,2022, 
2024,      589500601,1,1,51,3,2019, 
2024,      589715701,1,2,85,5,2023, 
2024,      589805001,1,1,39,7,2020, 
2024,      589808401,1,1,28,11,2023, 
2024,      589905701,1,2,58,1,2020, 
2024,      589905701,2,1,64,10,2023, 
2024,      589905701,3,1,33,10,2023, 
2024,      590205801,1,1,76,11,2022, 
2024,      590214201,1,1,65,12,2022, 
2024,      590304801,1,2,61,4,2022, 
2024,      590309501,1,1,80,12,2023, 
2024,      590417401,1,1,57,5,2020, 
2024,      590607801,1,1,43,2,2021, 
2024,      590609301,1,1,74,12,2020, 
2024,      590609401,1,1,74,9,2023, 
2024,      590705401,1,1,63,5,2019, 
2024,      590901201,1,2,76,10,2023, 
2024,      591107801,1,1,24,12,2020, 
2024,      591308901,1,1,98,11,2022, 
2024,      591407401,1,2,65,6,2020, 
2024,      591408901,1,1,89,6,2022, 
2024,      591409001,1,1,84,6,2022, 
2024,      591601901,1,1,60,10,2019, 
2024,      591807101,1,1,70,3,2020, 
2024,      591812001,1,2,70,10,2019, 
2024,      592207101,1,1,78,3,2021, 
2024,      592207101,2,2,71,8,2022, 
2024,      592302401,1,1,104,2,2024, 
2024,      592510801,1,2,49,3,2021,4
2024,      592904801,1,2,6,8,2020, 
2024,      593009401,1,1,69,3,2019, 
2024,      593015901,1,2,89,2,2022, 
2024,      593300501,1,2,59,5,2021, 
2024,      593411901,1,1,80,2,2021, 
2024,      593609301,1,1,38,4,2024, 
2024,      593810001,1,1,58,1,2022, 
2024,      593903001,1,2,56,12,2023, 
2024,      594214201,1,2,58,5,2023, 
2024,      594300301,1,2,73,12,2021, 
2024,      594310801,1,2,68,12,2023, 
2024,      594403801,1,2,59,4,2021, 
2024,      594608301,1,2,83,10,2022, 
2024,      594714001,1,1,93,2,2022, 
2024,      595207601,1,1,28,7,2021, 
2024,      595302601,1,1,67,1,2021, 
2024,      595308101,1,1,48,3,2021, 
2024,      595308101,2,1,76,4,2021, 
2024,      595308101,3,1,47,2,2022, 
2024,      595308901,1,2,73,10,2021, 
2024,      595503801,1,1,86,4,2022, 
2024,      595614401,1,2,72,8,2019, 
2024,      595614801,1,1,85,12,2020, 
2024,      595704801,1,1,28,1,2023, 
2024,      595807101,1,1,28,1,2020, 
2024,      595807101,2,1,30,5,2023, 
2024,      595903701,1,1,75,8,2019, 
2024,      595907601,1,1,72,2,2021, 
2024,      596005401,1,1,82,5,2023, 
2024,      596014601,1,2,84,3,2020, 
2024,      596405601,1,2,0,5,2023, 
2024,      596502301,1,1,90,3,2020, 
2024,      596502301,2,2,78,1,2024, 
2024,      596703501,1,1,55,5,2020, 
2024,      596707401,1,1,20,7,2021, 
2024,      596810401,1,2,59,1,2020, 
2024,      596812901,1,2,77,3,2023, 
2024,      597005301,1,2,74,8,2019, 
2024,      597011001,1,2,85,5,2022, 
2024,      597501001,1,1,72,8,2023, 
2024,      597505001,1,1,60,4,2020, 
2024,      597606901,1,2,66,12,2024, 
2024,      597708801,1,2,73,5,2021, 
2024,      598000301,1,2,78,8,2022, 
2024,      598210901,1,1,74,8,2024, 
2024,      598304201,1,1,86,9,2019, 
2024,      598304401,1,2,38,5,2020,4
2024,      598306801,1,1,74,4,2024, 
2024,      598402501,1,1,26,8,2022, 
2024,      598505101,1,2,50,9,2021, 
2024,      598703401,1,1,76,8,2022, 
2024,      598703501,1,2,87,3,2023, 
2024,      598704901,1,1,91,3,2019, 
2024,      598704901,2,2,89,8,2019, 
2024,      598806701,1,2,35,4,2020,4
2024,      598807001,1,1,74,1,2020, 
2024,      598815201,1,2,0,10,2020, 
2024,      598904701,1,2,60,6,2019, 
2024,      599104401,1,2,88,12,2019, 
2024,      599208601,1,1,0,6,2023, 
2024,      599700801,1,1,67,1,2022, 
2024,      599708301,1,1,72,1,2024, 
2024,      599711501,1,1,74,6,2021, 
2024,      599803301,1,1,61,5,2022, 
2024,      599902601,1,1,39,9,2023, 
2024,      600001001,1,1,84,12,2024, 
2024,      600003201,1,2,89,2,2022, 
2024,      600111101,1,1,70,5,2020, 
2024,      600111101,2,2,85,4,2021, 
2024,      600200401,1,1,69,7,2021, 
2024,      600202601,1,2,73,3,2021, 
2024,      600310301,1,2,80,8,2020, 
2024,      600310501,1,2,78,4,2023, 
2024,      600406101,1,2,75,7,2024, 
2024,      600406401,1,1,90,7,2019, 
2024,      600406401,2,2,85,9,2021, 
2024,      600500801,1,2,0,10,2021, 
2024,      600601601,1,2,72,11,2021, 
2024,      600801201,1,1,88,10,2020, 
2024,      600801701,1,1,68,9,2022, 
2024,      600803201,1,2,94,8,2023, 
2024,      600803901,1,1,82,7,2024, 
2024,      600901801,1,2,64,1,2024, 
2024,      600912001,1,1,63,1,2023, 
2024,      601104901,1,1,57,11,2021, 
2024,      601209401,1,2,87,9,2021, 
2024,      601301401,1,1,86,5,2023, 
2024,      601402501,1,2,66,4,2021, 
2024,      601404201,1,1,86,10,2021, 
2024,      601508201,1,1,84,7,2023, 
2024,      601605401,1,1,38,2,2023, 
2024,      602201501,1,2,64,6,2024, 
2024,      602210601,1,2,99,7,2021, 
2024,      602210701,1,1,75,11,2019, 
2024,      602210901,1,2,21,9,2024,4
2024,      602404601,1,1,42,12,2022, 
2024,      602709001,1,2,58,9,2023, 
2024,      602809901,1,2,86,9,2022, 
2024,      602810201,1,2,90,11,2023, 
2024,      602810301,1,2,93,3,2022, 
2024,      603010201,1,1,41,6,2022, 
2024,      603206301,1,2,63,5,2019, 
2024,      603308101,1,1,96,1,2024, 
2024,      603308101,2,2,85,11,2024, 
2024,      603402501,1,2,84,2,2019, 
2024,      603507501,1,1,72,12,2022, 
2024,      603604301,1,1,56,12,2020, 
2024,      603703601,1,1,84,4,2024, 
2024,      603704701,1,1,75,7,2020, 
2024,      603801901,1,1,25,5,2022, 
2024,      604204501,1,1,63,11,2022, 
2024,      604205801,1,1,81,6,2022, 
2024,      604302701,1,2,87,9,2019, 
2024,      604506601,1,2,86,7,2022, 
2024,      604804301,1,2,89,2,2023, 
2024,      605108901,1,1,85,5,2019, 
2024,      605108901,2,2,95,2,2023, 
2024,      605110601,1,1,80,3,2023, 
2024,      605207801,1,2,75,6,2020, 
2024,      605306801,1,2,90,12,2019, 
2024,      605309501,1,2,84,10,2019, 
2024,      605500201,1,2,98,1,2019, 
2024,      605602101,1,1,79,8,2019, 
2024,      605706701,1,2,82,9,2022, 
2024,      606004401,1,1,69,3,2023, 
2024,      606004601,1,2,39,9,2022,4
2024,      606102901,1,1,58,3,2021, 
2024,      606103701,1,2,87,11,2021, 
2024,      606109801,1,2,43,5,2021,4
2024,      606300801,1,2,88,5,2021, 
2024,      606302701,1,2,35,9,2020,4
2024,      606803901,1,2,97,11,2022, 
2024,      607414301,1,1,91,7,2024, 
2024,      607506201,1,2,46,1,2021,4
2024,      607708701,1,1,48,3,2024, 
2024,      607800301,1,2,85,9,2022, 
2024,      607806401,1,1,89,9,2024, 
2024,      607901501,1,2,80,1,2022, 
2024,      607906201,1,1,73,5,2024, 
2024,      608013901,1,2,105,5,2024, 
2024,      608403801,1,2,87,10,2023, 
2024,      608409601,1,1,16,2,2023, 
2024,      608607501,1,2,65,9,2019, 
2024,      608614601,1,2,80,11,2022, 
2024,      608803301,1,1,48,8,2020, 
2024,      609003301,1,2,28,6,2023,4
2024,      609003502,1,2,56,2,2022, 
2024,      609201301,1,2,47,5,2021,4
2024,      609204901,1,2,45,8,2024,4
2024,      609502201,1,1,55,3,2024, 
2024,      609504001,1,1,49,5,2020, 
2024,      609512601,1,2,73,2,2021, 
2024,      609513601,1,1,72,5,2022, 
2024,      609518501,1,1,40,1,2021, 
2024,      609605901,1,1,82,6,2020, 
2024,      609608901,1,2,82,7,2024, 
2024,      609610401,1,1,25,7,2019, 
2024,      609610401,2,1,65,10,2023, 
2024,      609610402,1,1,65,10,2023, 
2024,      609814501,1,2,62,1,2021, 
2024,      609917401,1,1,84,6,2019, 
2024,      610010701,1,2,26,7,2019,2
2024,      610012101,1,1,55,11,2023, 
2024,      610101701,1,1,70,2,2020, 
2024,      610101701,2,2,93,6,2023, 
2024,      610211401,1,1,61,8,2021, 
2024,      610301901,1,2,72,8,2022, 
2024,      610608001,1,1,73,1,2024, 
2024,      610700401,1,2,79,10,2023, 
2024,      611009201,1,2,55,7,2023, 
2024,      611011601,1,1,88,10,2021, 
2024,      611108201,1,1,55,11,2023, 
2024,      611300401,1,1,71,8,2020, 
2024,      611505901,1,1,55,5,2021, 
2024,      611602801,1,2,44,7,2024,4
2024,      611801101,1,2,33,1,2024,4
2024,      611803301,1,2,80,6,2022, 
2024,      611902501,1,1,73,6,2024, 
2024,      612103901,1,1,37,7,2021, 
2024,      612104201,1,1,66,8,2021, 
2024,      612200201,1,1,75,10,2023, 
2024,      612209001,1,1,78,2,2024, 
